neg,neu,pos,compound,line
0.233,0.767,0.0,-0.743,"Wall Street trembled in February when three high-powered executives were arrested on the same day and led away, one in handcuffs, to face sensational insider trading charges."
0.107,0.793,0.101,-0.0516,"U.S. Attorney Rudolph Giuliani, a crusader against white collar crime, bristled at suggestions that he had staged the roundup in part to encourage the cooperation of other potential defendants."
0.0,0.8,0.2,0.3612,"The executives were being treated like any other defendants, he said."
0.232,0.677,0.09,-0.5267,"Now the Government, denied more time to bring the accused to trial, has moved to dismiss their indictment, hoping later to reindict on additional charges."
0.247,0.515,0.237,-0.0258,Then why the original haste to arrest?
0.22,0.714,0.065,-0.5574,The usual reasons for nabbing people are to prevent flight or destruction of evidence.
0.0,1.0,0.0,0.0,They do not seem to have applied to this case.
0.348,0.652,0.0,-0.7506,The possibility of prosecution scare tactics now calls for a fuller explanation from Mr. Giuliani.
0.13,0.87,0.0,-0.5106,"The practice, even in routine cases, of slapping the bracelets on arrestees and parading them for the media has always raised disturbing questions."
0.0,1.0,0.0,0.0,"Perhaps this big Wall Street bust, now busted, can force the answers."
0.231,0.769,0.0,-0.5574,"M. Carl Holman, who died this week at age 69, bridged many worlds."
0.0,1.0,0.0,0.0,"Born in Mississippi, he grew up in St. Louis and later became a college professor and community leader in Atlanta."
0.0,1.0,0.0,0.0,"In the 1960's, he went to Washington."
0.0,1.0,0.0,0.0,"While working at the Commission on Civil Rights, he became part of an unofficial ''black cabinet'' during the Kennedy and Johnson Administrations."
0.0,0.916,0.084,0.2732,"A longtime promoter of public-private partnerships, Mr. Holman had extensive corporate connections that served him well as head of the National Urban Coalition since 1971."
0.19,0.634,0.176,-0.0516,He emphasized problems of the underclass and the importance of education.
0.163,0.837,0.0,-0.5106,"The coalition, founded in the wake of urban riots, sought to link cities' needs with private sector resources."
0.0,0.86,0.14,0.3818,"His thoughtful guidance was also felt at the Black Leadership Forum, a coalition of major civil rights organizations."
0.0,0.882,0.118,0.4588,"Most of all, Carl Holman was, as The New Yorker's Elizabeth Drew put it, a ''wise and gentle man,'' a conciliator who could reach out to blacks, whites, Democrats, Republicans, executives and the unemployed."
0.239,0.638,0.122,-0.296,"In a time of heightened racial tension, his ability to bring people together will be missed."
0.0,1.0,0.0,0.0,It was the handiness of it all that bound the Bic Cricket to the heart.
0.557,0.443,0.0,-0.8898,"No more flints, no more spilling lighter fluid, no more futile presses from a feeble thumb."
0.0,0.741,0.259,0.2732,"It was the chic of it, too."
0.0,0.849,0.151,0.4939,One former smoker still cherishes the memory of the Bic she wore slung on a leather thong around her neck.
0.0,0.756,0.244,0.6369,"It's that same handiness that has made Bic's pens and razors best sellers, too."
0.0,1.0,0.0,0.0,"But pens, razors and lighters are supposed to be cheap."
0.069,0.931,0.0,-0.1027,"The newest item on Bic's agenda is perfume, and that's something for which one expects to pay through the nose."
0.0,0.811,0.189,0.2732,But the Bic scents will be chic on the cheap.
0.0,0.915,0.085,0.3612,"Small and disposable like the lighters, pens and razors, the perfume will cost $5 for a quarter ounce and will be available in spray bottles in supermarkets and drugstores."
0.0,0.758,0.242,0.4939,"Convenience, however, isn't going to determine whether these new Bics succeed."
0.0,1.0,0.0,0.0,Never mind that prospective buyers will be parting only with five small bills.
0.0,0.839,0.161,0.3612,What they'll be looking for in exchange is something that smells like big bucks.
0.09,0.861,0.049,-0.25,"Mayor Koch moved decisively and appropriately yesterday to impose a 90-day hiring freeze on 5,200 positions authorized in this year's New York City budget."
0.171,0.738,0.091,-0.34,"The continuing turmoil in world stock markets threatens payrolls, retail sales, tax receipts and real estate values in a city heavily dependent on the finance industry."
0.0,0.703,0.297,0.765,"Over 90 days, the freeze would save $14.5 million; if extended through the next fiscal year, it would save $269 million."
0.097,0.903,0.0,-0.1027,"Pay raises for the city's 4,000 managers would also be frozen for 90 days."
0.0,0.935,0.065,0.4939,"The Mayor's order sensibly exempts new hires in three areas: those that directly involve life-saving and patient care; those that produce revenues (like traffic enforcement agents, meter maids and tax collectors), and some school, firefighting and jail staff positions mandated either by legislation or by union contracts."
0.154,0.616,0.23,0.2946,The freeze decision could not have been easy for a Mayor deservedly proud of rebuilding the Police Department to its strength before the fiscal crisis of the 1970's and restoring other reduced services.
0.177,0.726,0.097,-0.25,"The new freeze will defer hiring of 1,948 more police officers."
0.0,0.912,0.088,0.4019,"By acting with such determination, Mr. Koch has earned the State Legislature's attention to his request for deferral of Civil Service pension supplements that would force new city spending."
0.0,0.69,0.31,0.4019,Leadership in the city merits emulation upstate.
0.183,0.69,0.127,-0.2732,Moviegoers who resent the commercials they're forced to watch before the main feature can applaud the Walt Disney studio's ultimatum to theater owners: No more commercials when Disney films are playing.
0.0,1.0,0.0,0.0,Warner Brothers has now followed suit.
0.0,0.244,0.756,0.4754,More applause.
0.0,1.0,0.0,0.0,"Roughly a third of America's 23,000 first-run houses run commercial shorts, contending that otherwise they'd have to raise ticket prices."
0.161,0.642,0.197,0.2023,"Compounding the offense, some of these intrusive sales pitches tout the lobby snack stand's overpriced sweets and popcorn."
0.107,0.893,0.0,-0.2846,"The theater folks and advertisers are angry at Disney and Warner, but the studios are on the right track."
0.0,1.0,0.0,0.0,"And while they're at it, movie makers might also turn the lens on their own little secret - the fees they charge for showing brand-name products in their films."
0.0,1.0,0.0,0.0,"Advertising Age has cited a letter from Disney's Buena Vista Pictures, seeking products for a new movie."
0.0,0.865,0.135,0.3612,"For a payment of $20,000, a product would be seen in the film - like a can of Coke on a table."
0.0,1.0,0.0,0.0,"For $40,000, the product would be mentioned."
0.0,1.0,0.0,0.0,"For $60,000, an actor would actually drink it."
0.0,1.0,0.0,0.0,If readily identifiable commercials are ''insulting to a paying audience'' - a Disney executive's words - are covert commercials any less so?
0.0,0.812,0.188,0.5719,"Jim Wright's wheeling and dealing explained his success as Speaker of the House and, eventually, his fall."
0.172,0.619,0.21,0.2732,"Driven to resign by the embarrassing findings of House ethics investigators, he went home to Fort Worth, where they still love him."
0.0,0.488,0.512,0.2732,Well they should.
0.0,0.902,0.098,0.4404,One of the last favors Mr. Wright did for his Congressional district was to arrange $25 million of Federal aid for the Alliance Airport project - an industrial airport for non-passenger services - that was being developed outside Fort Worth.
0.0,0.894,0.106,0.5859,"The developer was Ross Perot Jr., son of the Dallas billionaire, and Mr. Wright's beneficence was seen at the time as pork barrel, pure and simple - a handout for a constituent who didn't need it."
0.0,1.0,0.0,0.0,Times change.
0.0,0.819,0.181,0.6597,"An alert reporter for The Fort Worth Star-Telegram spotted the airport deep inside President Bush's budget message, cited as a model for public-private projects to expand the capacity of the nation's aviation system."
0.155,0.845,0.0,-0.296,"There was, of course, no mention of the wheeler-dealer who helped it happen."
0.251,0.749,0.0,-0.8768,"Last week, at a meeting in a Queens community nervous after more than a dozen rapes in the space of six weeks, a young woman told Police Commissioner Benjamin Ward that she feared going out at night."
0.226,0.675,0.099,-0.4939,"Instead of offering reassurance, the Commissioner cast doubt on her fear by noting she'd come to the meeting, hadn't she?"
0.0,0.601,0.399,0.8074,"He added, ''You're the kind he's looking for - under 30, beautiful and blonde.''"
0.0,1.0,0.0,0.0,What did he mean by that?
0.146,0.669,0.185,0.0516,"Surely he has been a police officer long enough to know that young, attractive blonde women are not the only ones likely to be raped."
0.181,0.63,0.189,0.0516,"Or was he accusing her of tempting fate, suggesting that her youth and attractiveness made her responsible for her own fear?"
0.25,0.667,0.083,-0.4588,"If so, his remark evoked the standard rapist's defense, which is to blame the victim."
0.323,0.627,0.05,-0.8519,"Since that meeting in Queens, a suspect has been arrested in three of the rapes and Mayor Koch has offered a defense of Commissioner Ward."
0.172,0.828,0.0,-0.3612,"''Every one of us regrets our statements from time to time,'' he said."
0.255,0.51,0.235,-0.0516,''I'm sure Ben Ward regrets this one.''
0.0,1.0,0.0,0.0,"If he does, then let him say so - not just to that young woman in Queens, but to every woman in New York."
0.244,0.756,0.0,-0.4404,"Last year, Senate Republicans filibustered to block campaign finance reform."
0.0,0.778,0.222,0.5719,Their reward was renewed Democratic control of the House and Senate on Election Day.
0.326,0.674,0.0,-0.4404,Why should Republicans continue to block reform?
0.0,0.778,0.222,0.6908,"Federal Election Commission filings show that through mid-October, special interest political action committees shoveled a record $125 million into this year's Congressional campaigns."
0.111,0.889,0.0,-0.128,"PAC directors, looking to buy influence more than ideological purity, overwhelmingly preferred incumbents."
0.0,0.731,0.269,0.7269,"While PAC giving to House candidates increased this year by 23 percent over 1986, the share doled out to Republican House challengers actually declined by 7 percent."
0.0,0.708,0.292,0.7184,"Senate Democrats also enjoyed a huge PAC-advantage, averaging $1.1 million in PAC receipts - compared with just $170,000 for Senate Republican challengers."
0.144,0.564,0.292,0.4404,"Such discrepancies, and the increasing reliance on special interest campaign money, ill serve democracy."
0.0,1.0,0.0,0.0,Republican opposition to reform of the system looks more baffling than ever.
0.0,1.0,0.0,0.0,There are some sections of New York in which the only way you can tell the season is by the temperature.
0.155,0.845,0.0,-0.296,Looking out a window provides no clue when you're looking at a rubble-strewn vacant lot.
0.138,0.761,0.1,-0.2732,"There are fewer dismal vistas these days, thanks to Operation GreenThumb, now entering its 10th year of bringing life and color to blighted neighborhoods."
0.0,1.0,0.0,0.0,"GreenThumb, which is federally funded through the Community Development program, leases about 1,100 city-owned lots to 625 community organizations."
0.0,0.837,0.163,0.4404,"The Sanitation Department clears the lots; GreenThumb helps design the gardens and provides the groups with training, tools, lumber, plants and seed."
0.091,0.909,0.0,-0.296,"This spring, GreenThumb counts 175 such gardens in the Bronx, 40 on Manhattan's Lower East Side, 75 in the Bedford-Stuyvesant section of Brooklyn."
0.0,1.0,0.0,0.0,Some of the gardens produce food.
0.0,0.927,0.073,0.0258,GreenThumb boasts that all the vegetable rows laid end to end would reach 60 miles.
